# Obtained from SDSS, fits file spec-1922-53315-0582.fits, url=
#Ang,e-17 erg/s/cm2/Ang,e-17 erg/s/cm2/Ang
wavelength,flux,fluxerr
4597.269,11.996482,1.0073445
4598.329,11.228702,0.9741625
4599.3867,10.958532,0.9915529
4600.4473,9.875663,0.97705394
4601.506,10.112598,0.95987654
4602.567,11.582295,0.98243976
4603.6255,11.279075,1.0005515
4604.6846,10.523413,1.0373057
4605.7466,10.768115,1.0542758
4606.806,11.697795,1.008276
4607.8687,13.27651,0.9882889
4608.9287,11.458101,1.0000464
4609.991,11.199394,1.058201
4611.052,11.425837,1.131197
4612.113,11.090527,1.1394571
4613.1763,10.919114,1.0581411
4614.2373,10.340305,0.97925264
4615.3013,10.336287,0.9555473
4616.3633,12.05753,0.9815455
4617.4277,11.770907,0.99286824
4618.4897,10.506673,0.9868602
4619.5522,10.710401,0.9724735
4620.6177,10.802835,0.9719054
4621.6807,10.437043,0.98070073
4622.7466,10.188982,0.99329716
4623.8096,10.443187,1.0033184
4624.876,11.324576,1.000501
4625.94,10.902861,0.97396165
4627.0044,10.062413,0.95377904
4628.0713,10.292829,0.9671553
4629.1357,11.679462,0.9902602
4630.203,12.973566,1.0104204
4631.2686,10.680482,0.99158305
4632.3364,11.225182,1.000514
4633.4023,9.924652,0.9859197
4634.468,10.160765,0.9659255
4635.5366,9.169709,0.93576014
4636.603,10.638192,0.9442475
4637.6724,11.318271,0.9605874
4638.7393,10.492578,0.9942649
4639.809,10.574616,1.0106248
4640.8765,10.403642,0.9964561
4641.944,10.105216,0.9742011
4643.014,11.389141,0.9962714
4644.0825,12.058935,1.0248299
4645.1533,10.961361,1.0153025
4646.222,10.304629,0.988789
4647.2935,11.082662,0.97316056
4648.3623,10.338253,0.96303546
4649.4316,11.061225,0.97663206
4650.504,9.104721,0.9341011
4651.5737,10.490348,0.95724547
4652.6465,10.704128,0.9981179
4653.717,10.726557,1.0454559
4654.79,11.072672,1.0548009
4655.861,11.551271,0.98249614
4656.9346,11.437261,0.9561618
4658.006,10.288125,0.95025295
4659.077,10.2220125,1.0016706
4660.152,12.278532,1.0879105
4661.2236,12.670652,1.1182303
4662.2983,11.017613,1.0672396
4663.371,11.31488,1.0166368
4664.4463,11.400601,0.9878
4665.5195,9.812852,0.9558735
4666.593,11.325639,0.97483975
4667.669,10.639894,1.0053892
4668.7427,11.104348,1.0155599
4669.8193,10.199097,0.9949732
4670.8936,11.868938,0.9890771
4671.9707,10.940102,0.97905296
4673.0454,9.329581,0.9617063
4674.1206,11.702262,0.9771547
4675.198,12.911007,0.9803136
4676.274,12.677425,0.9785074
4677.352,10.846335,0.96176183
4678.428,10.212073,0.9693592
4679.5073,10.808472,0.99310595
4680.5835,11.395054,0.9909079
4681.66,10.938132,0.97822887
4682.7397,10.529846,0.96129787
4683.8174,11.374322,0.9828424
4684.8975,9.743083,0.98984045
4685.975,10.637133,0.99270225
4687.0557,10.288379,0.9711105
4688.134,11.493041,0.9805917
4689.2124,9.976033,0.9573039
4690.2935,11.444682,0.99804306
4691.3726,11.943854,1.012968
4692.4546,11.100317,0.99045485
4693.534,10.757659,0.9628554
4694.616,11.282589,0.94199854
4695.6963,11.771315,0.96076673
4696.7764,11.238465,0.98209804
4697.8594,11.340715,1.0150514
4698.9404,13.0586605,1.0163596
4700.024,12.23538,0.9797379
4701.105,9.684079,0.94436115
4702.189,11.181531,0.97140807
4703.271,12.957723,0.99237955
4704.353,11.256135,0.9703608
4705.4375,11.309024,0.9575993
4706.52,12.464541,0.9785952
4707.6055,13.233009,0.960651
4708.6885,10.653673,0.9384364
4709.7744,13.019754,0.9605787
4710.858,11.449674,0.974876
4711.9414,11.460239,0.9996252
4713.0283,12.189832,1.0060709
4714.1123,10.016252,0.96479666
4715.199,13.039931,0.9984237
4716.284,12.238851,1.0146542
4717.3716,13.002405,1.0445752
4718.457,12.010712,1.04556
4719.5425,14.320988,1.0631335
4720.631,12.832721,1.0356945
4721.717,10.068615,1.01599
4722.8057,11.368682,1.0161813
4723.892,12.539284,1.0073453
4724.9814,12.004228,0.9805344
4726.0684,11.464222,0.94417685
4727.1553,12.665631,0.9528466
4728.2456,12.034183,0.94122064
4729.3335,12.68543,0.9564159
4730.424,11.836148,0.9784509
4731.512,13.278129,0.99419653
4732.603,12.3673935,0.97615415
4733.692,12.6246195,0.97661954
4734.781,10.9708185,0.9533194
4735.8726,11.741483,0.9717153
4736.9624,13.646101,0.98643756
4738.0547,12.321068,0.9747652
4739.1445,13.23938,0.95634085
4740.2373,11.905673,0.945946
4741.3276,10.921936,0.9717139
4742.4214,10.780282,0.98212576
4743.512,12.792144,0.9884843
4744.6035,14.564023,0.9790715
4745.6973,12.696021,0.95719826
4746.789,11.281673,0.93850666
4747.884,12.301929,0.95305496
4748.976,12.195822,0.963801
4750.0713,11.779219,0.9746017
4751.164,11.054739,0.9552088
4752.257,12.276727,0.9366155
4753.3525,12.033393,0.9320016
4754.4463,12.409074,0.9443891
4755.5425,11.588068,0.96689624
4756.6367,10.767377,1.020346
4757.7334,10.821765,1.040403
4758.828,10.091656,0.9692086
4759.923,11.632834,0.94429046
4761.0205,12.27638,0.93288
4762.1157,12.131832,0.95377547
4763.214,10.806047,0.9389466
4764.3096,11.541918,0.9172866
4765.408,10.658942,0.8962661
4766.5044,11.436903,0.90313184
4767.601,11.015421,0.92739874
4768.7,11.77119,0.9720088
4769.7974,14.320931,1.0290556
4770.8975,13.583651,1.0379322
4771.995,13.273057,0.990604
4773.095,11.898928,0.92553
4774.1934,11.992395,0.9219115
4775.2915,12.823173,0.97580874
4776.3926,11.180692,1.0105423
4777.4917,12.44008,1.0540987
4778.5933,11.516868,1.0225914
4779.6924,12.138033,0.9942694
4780.795,13.120152,0.9786855
4781.8945,12.441404,0.9679258
4782.9946,11.926912,0.9597957
4784.0977,13.099005,0.94523406
4785.198,12.467123,0.92649305
4786.302,12.133022,0.9077495
4787.403,12.159723,0.924129
4788.507,12.959836,0.92765665
4789.6084,12.37513,0.922619
4790.71,13.721392,0.9620502
4791.815,13.2073765,0.98985475
4792.917,12.845463,0.9939552
4794.0225,14.008493,0.99444526
4795.1255,14.204016,0.9976955
4796.231,14.117776,1.0064753
4797.3345,14.046829,0.99248546
4798.438,14.760684,0.9818018
4799.5444,13.31137,0.99827135
4800.649,14.106808,1.0155942
4801.756,15.103973,1.0131758
4802.8604,15.198593,1.0106776
4803.968,14.221307,0.96169996
4805.073,15.637099,0.96373945
4806.178,14.69897,0.9600718
4807.2866,15.903803,0.97018516
4808.3926,15.372674,0.9960989
4809.5015,14.405595,0.9935684
4810.608,14.1442175,0.9934862
4811.7173,13.153372,0.9863919
4812.824,14.378271,0.98987436
4813.931,15.696385,0.98767567
4815.0415,14.831747,0.96791536
4816.149,14.479915,0.9538179
4817.26,14.601513,0.9615192
4818.3677,13.410523,0.97066057
4819.479,15.66092,1.0057714
4820.588,17.127771,1.0087801
4821.697,15.176548,0.9870619
4822.8086,15.062967,0.97827315
4823.918,14.83778,0.9872564
4825.0303,14.595787,0.9805823
4826.14,15.046264,0.95920384
4827.2534,15.7121105,0.96063274
4828.364,14.502858,0.9527363
4829.477,15.78853,0.96286786
4830.5884,12.826188,0.9374323
4831.699,14.387395,0.97988075
4832.8135,16.131252,1.0371904
4833.9253,15.181725,1.0325516
4835.04,16.782434,1.0390606
4836.1523,15.685526,1.0087882
4837.2676,18.618773,1.0316911
4838.3804,15.760648,1.0128859
4839.4937,16.164112,1.0325425
4840.6094,17.977865,1.0763196
4841.723,17.367044,1.0917286
4842.8394,18.296553,1.0840058
4843.9536,19.757792,1.0708714
4845.071,20.966784,1.0567296
4846.185,19.060946,1.0576164
4847.3003,18.356913,1.0901942
4848.418,19.881445,1.1090764
4849.533,19.567413,1.0615027
4850.6514,17.624514,1.0078263
4851.7676,17.226154,1.0215752
4852.886,16.747934,1.0615368
4854.0024,14.3718405,1.0737675
4855.119,16.071125,1.038764
4856.239,17.024097,1.0085624
4857.356,17.371572,0.9931577
4858.476,15.63028,0.96980816
4859.5938,15.664162,0.9673969
4860.7144,17.056034,0.9777469
4861.8325,16.560444,0.9539486
4862.951,16.277525,0.94954264
4864.0723,15.2364645,0.9395778
4865.1914,16.017685,0.9528804
4866.3135,15.182413,0.96639585
4867.4326,14.471884,1.0017856
4868.555,13.467748,1.0063725
4869.6753,15.187461,1.0145612
4870.7954,14.526478,0.9969144
4871.919,15.461398,0.9900968
4873.0396,13.876198,0.98210585
4874.163,14.37981,1.0177569
4875.2847,14.167623,1.0289775
4876.4087,12.801235,0.98039895
4877.531,11.876883,0.936995
4878.653,11.357365,0.93674934
4879.778,10.435404,0.988951
4880.9004,11.000836,1.0645138
4882.026,12.575751,1.0626565
4883.149,12.269484,0.9947214
4884.275,12.875243,0.97366804
4885.3984,13.557414,0.99425584
4886.5225,13.109553,1.1334811
4887.6494,14.081323,1.1230847
4888.7734,11.601413,0.954335
4889.901,12.516031,0.9743222
4891.026,12.625426,0.97638524
4892.154,11.950884,0.9684397
4893.2793,12.492757,0.9642711
4894.405,13.307393,0.9859044
4895.5337,11.498722,0.980157
4896.6597,13.552215,0.9999337
4897.789,11.133162,0.9648443
4898.9155,11.472762,0.9621157
4900.0454,11.589736,0.9601054
4901.1724,12.419126,0.960142
4902.3,12.015006,0.9450576
4903.4307,11.611596,0.9360071
4904.5586,14.27212,0.9402864
4905.6895,10.6555395,0.91259146
4906.818,11.396173,0.934736
4907.9497,12.668801,0.9582508
4909.0786,13.431704,0.96633387
4910.208,11.555492,0.94973797
4911.3403,9.972394,0.91608423
4912.47,11.0771675,0.8952696
4913.603,11.973635,0.9103739
4914.7334,12.041486,0.9514808
4915.8667,12.421838,1.0088832
4916.9976,13.078919,1.02382
4918.1313,12.908131,0.97355527
4919.2627,12.223328,0.9150889
4920.3945,12.293521,0.8818186
4921.529,11.272583,0.8737538
4922.661,10.076052,0.86234266
4923.7964,10.298755,0.85250694
4924.929,11.571594,0.87133086
4926.065,10.911527,0.86362207
4927.1978,11.09271,0.8717578
4928.3315,11.255615,0.8895521
4929.468,10.682067,0.8825075
4930.602,10.623203,0.87866044
4931.739,11.24993,0.9098334
4932.8735,12.040149,0.92156285
4934.0107,10.371046,0.9238614
4935.146,10.728465,0.8989327
4936.2812,10.782322,0.88916713
4937.4194,11.733928,0.91993624
4938.5557,11.516255,0.9585142
4939.6943,11.162675,0.9398528
4940.8306,10.594365,0.9261739
4941.97,9.402559,0.8844462
4943.107,10.739202,0.8932727
4944.244,11.669623,0.90049064
4945.3843,10.961438,0.88510823
4946.522,11.1207075,0.87626076
4947.6626,11.664276,0.88545203
4948.801,10.512042,0.88534063
4949.942,10.883373,0.8958035
4951.0806,11.53297,1.0748651
4952.2197,12.311708,1.0652816
4953.362,11.642793,0.8948814
4954.501,12.280361,0.89613837
4955.6436,12.139219,0.8748927
4956.7837,9.942403,0.8557128
4957.927,10.701255,0.843274
4959.0674,10.81178,0.84891915
4960.208,11.04321,0.86016625
4961.352,10.757084,0.8967218
4962.493,11.039936,0.9309406
4963.6377,10.57313,0.9184329
4964.7793,13.016583,0.9228617
4965.9243,11.302256,0.9010743
4967.067,10.293273,0.88301927
4968.2095,11.12297,0.8849357
4969.355,11.579834,0.92247504
4970.498,11.072956,1.32449
4971.6445,13.347917,1.3990142
4972.788,10.504268,1.0328127
4973.935,11.455847,0.87252617
4975.079,10.634095,0.8689507
4976.2236,9.930274,0.86179364
4977.371,12.5291,0.89192516
4978.516,11.080768,0.8747808
4979.664,11.215976,0.8778037
4980.8096,11.62125,0.8909553
4981.9585,10.57786,0.9087812
4983.1045,10.242537,0.8997393
4984.251,10.891502,0.87493706
4985.4004,10.022875,0.833983
4986.547,10.113383,0.8404094
4987.697,10.357009,0.86745465
4988.844,9.179026,0.861912
4989.9946,10.856899,0.8680749
4991.1426,11.566536,0.86923826
4992.291,10.84104,0.8603505
4993.442,11.144355,0.85369825
4994.591,10.067069,0.87212616
4995.7427,9.420652,0.8798336
4996.892,11.241437,0.8823266
4998.044,11.087907,0.8825365
4999.194,9.477791,0.8864876
5000.3438,10.367574,0.8995391
5001.497,11.143567,0.89667296
5002.6475,10.380793,0.8538581
5003.8013,9.663923,0.8225839
5004.952,9.257305,0.82609004
5006.1064,10.484469,0.86316574
5007.2583,9.982463,0.86772335
5008.4126,9.08034,0.85586524
5009.565,11.513366,0.86870146
5010.7173,9.99117,0.85057837
5011.873,10.109417,0.82993215
5013.026,10.538823,0.8175536
5014.1816,10.994931,0.82246584
5015.3354,10.598332,0.82307446
5016.4917,10.042809,0.8319177
5017.646,10.214055,0.8431815
5018.8003,9.929705,0.8430653
5019.9575,12.990382,0.86470175
5021.1123,9.626317,0.8148203
5022.27,9.5900545,0.8156382
5023.426,8.621952,0.8025667
5024.584,8.845419,0.8044828
5025.7397,11.030638,0.8334912
5026.896,10.951694,0.8491881
5028.055,11.224157,0.8542714
5029.212,10.91847,0.8739944
5030.3716,8.603078,0.8946048
5031.529,10.704241,0.9370773
5032.689,12.3349285,0.9205272
5033.847,10.522801,0.86201525
5035.005,10.516244,0.851096
5036.166,10.151722,0.8366981
5037.3247,10.6491165,0.8298598
5038.4863,11.876254,0.85667706
5039.6455,10.615125,0.8704437
5040.8076,12.366682,0.86914253
5041.967,11.461901,0.83059543
5043.127,10.840081,0.8157127
5044.29,11.370768,0.83606243
5045.45,11.005962,0.86430204
5046.614,10.70524,0.8848263
5047.775,10.902644,0.8649706
5048.939,10.598095,0.84083164
5050.1,9.71803,0.80829823
5051.262,9.499682,0.8412554
5052.427,10.935507,0.8778374
5053.5894,11.190507,0.8795027
5054.7544,11.073211,0.8417727
5055.9175,9.770128,0.82781273
5057.083,10.658301,0.8484146
5058.2466,11.644578,0.87891424
5059.41,10.411122,0.88226616
5060.577,9.494641,0.8495613
5061.741,10.751252,0.83322895
5062.908,11.016208,0.83620054
5064.073,10.951448,0.850858
5065.2407,11.594162,0.86179197
5066.4062,11.046674,0.8469273
5067.572,10.153313,0.8152174
5068.74,10.559536,0.8190965
5069.9062,11.421357,0.8555938
5071.075,11.018412,0.90509355
5072.2417,11.833616,0.92342156
5073.4116,11.16591,0.86100006
5074.5786,10.250445,0.8191336
5075.746,10.819028,0.81078887
5076.9165,9.718055,0.8451016
5078.0845,10.07389,0.8734914
5079.2554,11.174017,0.8727268
5080.424,11.214356,0.8262501
5081.5957,10.163226,0.7970573
5082.7646,9.330948,0.7948566
5083.9336,9.670962,0.82126135
5085.106,10.514675,0.8473822
5086.276,9.974785,0.8409369
5087.4487,11.566056,0.8576469
5088.619,10.072245,0.833287
5089.7925,11.819157,0.8540486
5090.9634,11.576246,0.88642496
5092.135,11.32854,0.87049484
5093.309,8.848412,0.83491373
5094.4805,10.854129,0.8396584
5095.6553,10.514983,0.84290016
5096.8276,10.121494,0.84617746
5098.003,10.160929,0.8350412
5099.176,9.865369,0.80213004
5100.3516,10.106122,0.7930688
5101.525,9.547742,0.79182416
5102.6987,10.437194,0.8274344
5103.875,10.706339,0.8577606
5105.0493,10.527862,0.86306465
5106.2266,9.265941,0.8825975
5107.4014,8.492185,0.887041
5108.579,11.66748,0.9047337
5109.7544,9.868813,0.87041754
5110.9297,10.789494,0.84961015
5112.1084,10.767759,0.8279724
5113.284,10.328424,0.81913275
5114.4634,9.653716,0.8393381
5115.64,10.3168,0.8431989
5116.82,8.484637,0.8193413
5117.9966,7.8540382,0.8327178
5119.1743,10.564332,0.8704299
5120.3545,10.61662,0.86609644
5121.5327,11.15553,0.8622266
5122.7134,10.792275,0.8930622
5123.892,11.6046095,0.9001264
5125.0737,9.9582405,0.83358943
5126.2524,9.154454,0.80715144
5127.432,10.491769,0.8167685
5128.6143,9.649732,0.8164561
5129.794,10.638716,0.81790996
5130.977,9.690698,0.81529313
5132.157,9.2406225,0.81417435
5133.341,10.715776,0.8334506
5134.522,10.205775,0.8266242
5135.703,9.154106,0.812588
5136.887,8.90606,0.83251256
5138.069,10.033811,0.83377135
5139.254,11.322559,0.8407301
5140.436,11.807067,0.8284959
5141.6216,10.77842,0.80524975
5142.804,10.60089,0.79432565
5143.9873,9.02205,0.768569
5145.174,10.536826,0.79157144
5146.3574,9.543187,0.79010695
5147.544,10.746728,0.796339
5148.728,9.943569,0.79500705
5149.9155,11.352011,0.8400739
5151.1,10.099299,0.86046517
5152.285,10.685315,0.8333534
5153.473,11.009443,0.81611913
5154.6587,9.919332,0.81775004
5155.8477,11.145254,0.87269574
5157.0337,11.273493,0.9130102
5158.2227,9.834664,0.88856727
5159.4097,10.5791,0.85132116
5160.596,9.789599,0.8343119
5161.786,9.474684,0.8423187
5162.9736,10.943307,0.84493136
5164.1646,9.68919,0.80775017
5165.3525,9.208798,0.7800331
5166.5435,10.706223,0.78606206
5167.732,10.506038,0.770138
5168.921,10.657261,0.75949895
5170.113,10.4397745,0.77173185
5171.3022,11.019047,0.80239725
5172.4946,11.6726675,0.8065122
5173.6846,9.801545,0.7622738
5174.878,9.630497,0.7509118
5176.0684,10.028457,0.770151
5177.259,9.441214,0.77862793
5178.4526,10.844607,0.81384057
5179.644,10.867136,0.8328785
5180.8384,10.892391,0.8574261
5182.0303,9.328664,0.84599054
5183.225,9.559705,0.82732785
5184.4175,10.63411,0.7944482
5185.6104,9.724085,0.77654326
5186.806,10.01485,0.7979582
5187.9995,9.741537,0.818439
5189.196,9.890447,0.8100856
5190.3896,9.406482,0.7853173
5191.5864,10.412839,0.78579336
5192.781,11.381757,0.80091316
5193.978,10.533949,0.79374117
5195.173,10.236514,0.795854
5196.368,10.605077,0.79851425
5197.5664,9.6078825,0.79252285
5198.762,9.6274185,0.78747416
5199.961,11.325805,0.82911867
5201.157,11.130155,0.881004
5202.3564,9.9116,0.9030213
5203.553,10.42638,0.91348255
5204.7505,9.60732,0.8995344
5205.9507,10.351695,0.8626059
5207.1484,10.506045,0.8162319
5208.349,10.805123,0.7891526
5209.5474,10.247767,0.7799612
5210.7485,9.151335,0.7716583
5211.9473,11.557206,0.79895985
5213.146,11.387841,0.84191364
5214.348,10.730982,0.84620214
5215.548,11.265611,0.8140276
5216.7505,11.286803,0.79517615
5217.9507,11.692813,0.79295075
5219.154,10.758796,0.7993718
5220.3545,11.778321,0.8166243
5221.5557,11.421647,0.81830823
5222.76,10.398405,0.80126345
5223.961,11.0452385,0.81441283
5225.1655,12.343563,0.84095126
5226.3677,11.01136,0.8145253
5227.5728,9.78662,0.7767977
5228.7754,11.282819,0.7963796
5229.9785,11.278197,0.81933004
5231.1846,12.0368185,0.8342226
5232.3877,11.694431,0.81512254
5233.594,10.108965,0.790145
5234.7983,10.561773,0.78808045
5236.0054,9.572727,0.79729694
5237.21,9.432665,0.81014276
5238.415,10.151416,0.8185991
5239.623,10.878312,0.8328321
5240.828,11.682261,0.85362345
5242.0366,10.42013,0.8568207
5243.2427,11.630323,0.8585618
5244.4517,9.6731615,0.8083611
5245.658,10.06115,0.79245794
5246.865,9.668193,0.7982054
5248.0747,10.543253,0.8269596
5249.282,11.716248,0.80787873
5250.4927,11.952233,0.8006936
5251.7007,11.112744,0.7997743
5252.9116,10.652185,0.8092311
5254.12,10.387438,0.8444633
5255.3286,10.499583,0.8529623
5256.5405,8.57678,0.8411218
5257.75,10.6295595,0.85763764
5258.9624,10.209551,0.8414531
5260.1724,10.595044,0.8153021
5261.3853,10.806963,0.81537247
5262.5957,11.1805,0.85359627
5263.806,11.843432,0.86762726
5265.02,10.986239,0.8511016
5266.231,10.450866,0.82213587
5267.446,11.290425,0.7814137
5268.657,10.960381,0.7778451
5269.872,10.006437,0.7766206
5271.0845,10.251426,0.7613469
5272.2974,11.40165,0.78709984
5273.513,8.807485,0.7866589
5274.726,10.651772,0.8238287
5275.9424,8.889439,0.8445273
5277.1562,11.547847,0.8756402
5278.373,12.686327,0.87921077
5279.5874,10.362043,0.85412776
5280.8047,12.262855,0.86087114
5282.0195,12.433414,0.83995444
5283.235,11.151035,0.80441356
5284.453,10.892726,0.80101687
5285.669,9.540662,0.7976246
5286.8877,9.8775625,0.83127713
5288.104,9.586145,0.82024825
5289.323,12.314138,0.8502405
5290.54,11.378327,0.8554182
5291.7573,8.451866,0.83399254
5292.9775,10.416719,0.8514725
5294.1953,11.886894,0.8589618
5295.416,10.618786,0.8460842
5296.6343,9.724596,0.8284607
5297.8555,9.29604,0.80388933
5299.074,10.848194,0.8211442
5300.2935,10.38407,0.8369093
5301.5156,11.283352,0.90775454
5302.7354,10.764102,0.9122272
5303.958,10.155798,0.90479374
5305.178,10.427929,0.90283674
5306.4014,11.260637,0.87060416
5307.622,10.663305,0.8496683
5308.8433,10.714162,0.8364932
5310.0674,10.720753,0.81996006
5311.289,11.589771,0.816094
5312.5137,10.683995,0.82876897
5313.736,11.371417,0.8625977
5314.9614,10.260765,0.85099626
5316.184,9.853618,0.8349306
5317.407,10.935019,0.8261741
5318.6333,10.687689,0.82456124
5319.857,10.191315,0.8213718
5321.0835,9.706949,0.80917245
5322.3076,11.677588,0.8174156
5323.5347,11.227721,0.8232647
5324.76,10.007481,0.8367984
5325.9844,11.577371,0.8753005
5327.213,10.499874,0.8392184
5328.438,10.329132,0.7807988
5329.667,10.46888,0.7661966
5330.893,10.897847,0.7802002
5332.122,11.522205,0.8254394
5333.349,10.040366,0.8199603
5334.5757,10.194228,0.828411
5335.806,11.542793,0.8689558
5337.0337,10.442897,0.86924696
5338.264,11.323329,0.8572642
5339.492,11.769546,0.86333835
5340.7236,11.5366125,0.88372344
5341.952,11.243804,0.88697684
5343.181,10.676389,0.83530474
5344.413,10.308318,0.78822833
5345.6426,8.790945,0.7696819
5346.8755,9.834869,0.7814645
5348.1055,10.955869,0.79656017
5349.339,11.150999,0.81536996
5350.5693,9.883343,0.8216963
5351.8003,10.121422,0.8144893
5353.034,10.657527,0.8016571
5354.2656,10.673821,0.8104442
5355.5005,10.522327,0.81327146
5356.7324,9.047882,0.806456
5357.968,11.374102,0.8200672
5359.2,10.969026,0.80788404
5360.433,8.956922,0.7994066
5361.6694,11.668533,0.8145582
5362.903,10.157659,0.7872508
5364.139,10.480801,0.7903771
5365.3735,9.698424,0.78606725
5366.611,9.352986,0.77891
5367.845,10.416624,0.77688056
5369.08,9.69166,0.7708088
5370.3184,10.776683,0.82053816
5371.5537,11.015799,0.8277803
5372.7925,11.6206875,0.8078869
5374.0283,10.0268345,0.78840274
5375.2676,10.878259,0.79168195
5376.504,10.23219,0.79370177
5377.744,9.971597,0.8083672
5378.981,10.461027,0.81582516
5380.2183,9.950743,0.8304504
5381.459,9.972505,0.8354622
5382.6973,10.353707,0.81363416
5383.9385,8.181782,0.7695252
5385.177,10.8487215,0.7897107
5386.419,9.147006,0.78171
5387.6577,9.395277,0.7949238
5388.8975,10.529258,0.80167323
5390.14,8.924072,0.7784803
5391.38,8.876386,0.76054436
5392.623,9.447367,0.7682675
5393.864,10.475077,0.7837903
5395.1074,9.85205,0.7814716
5396.3486,10.623555,0.78344494
5397.5903,10.362445,0.7870668
5398.835,10.434419,0.82082385
5400.0767,10.2704115,0.8342646
5401.3223,9.067003,0.7948901
5402.5645,9.5544615,0.8004398
5403.8105,10.513571,0.83480716
5405.0537,10.345004,0.83307534
5406.297,10.198953,0.7991429
5407.544,8.6394205,0.75963455
5408.7876,10.224346,0.8059073
5410.035,10.978177,0.85113966
5411.28,10.946376,0.8300678
5412.5273,9.370889,0.7921799
5413.7725,10.853553,0.8086828
5415.018,9.955516,0.83021224
5416.2666,9.878049,0.8030943
5417.5127,8.001173,0.75657946
5418.7617,9.249511,0.7668269
5420.0083,9.689702,0.7724431
5421.2583,8.366592,0.7711987
5422.5054,10.048716,0.79748464
5423.753,10.373753,0.78016686
5425.0034,10.455039,0.7871596
5426.2515,9.041299,0.8092095
5427.503,9.905188,0.85653514
5428.7515,10.748695,0.910929
5430.0034,8.682648,0.88919586
5431.2524,9.168162,0.8527493
5432.502,8.9160185,0.8039903
5433.755,9.340419,0.8026217
5435.005,8.512817,0.78736174
5436.258,11.115219,0.80087405
5437.509,11.115982,0.80332917
5438.7627,10.404734,0.7972734
5440.0137,9.689671,0.7888522
5441.265,9.719839,0.81434715
5442.52,9.235276,0.8123214
5443.772,9.793368,0.8171762
5445.0273,10.286592,0.83428925
5446.28,10.299203,0.8189907
5447.5356,9.691687,0.79658586
5448.789,9.719628,0.7950078
5450.0425,9.827992,0.8014799
5451.2993,10.134354,0.82492214
5452.553,10.055022,0.8437656
5453.8105,11.872355,0.85899097
5455.0654,10.849254,0.8520331
5456.323,10.51605,0.81592673
5457.5786,9.778403,0.8077223
5458.834,9.684071,0.8340316
5460.093,10.895795,0.8703432
5461.3486,9.657022,0.9412572
5462.6084,9.432398,1.0651335
5463.8647,8.810227,1.013855
5465.125,11.395197,0.9048585
5466.3823,9.496185,0.8267877
5467.6396,8.837051,0.81313777
5468.9004,10.526331,0.8225632
5470.1587,10.178624,0.8092284
5471.42,9.863622,0.80142283
5472.6787,9.801768,0.79878193
5473.9404,9.420798,0.900577
5475.1997,8.503113,0.9029555
5476.4624,9.50245,0.81867474
5477.722,10.044856,0.8141435
5478.9824,10.523767,0.8116094
5480.246,10.999848,0.81521934
5481.507,10.651715,0.8122811
5482.7705,8.720446,0.7871545
5484.032,9.065456,0.79844517
5485.2964,10.247629,0.82671505
5486.5586,10.324789,0.82328504
5487.821,10.072874,0.8034978
5489.086,10.407051,0.7863752
5490.349,9.217129,0.8002396
5491.6147,9.9216,0.8270248
5492.8784,9.477806,0.8138902
5494.145,9.086809,0.80408055
5495.4087,8.489287,0.81956834
5496.673,9.644112,0.85023844
5497.9404,9.8354225,0.84146655
5499.2056,11.792539,0.9877258
5500.4736,8.82175,0.94489515
5501.739,10.205493,0.8504617
5503.0073,8.749121,0.80440027
5504.2734,11.1637745,0.8050793
5505.5396,9.319081,0.8047509
5506.8096,9.595119,0.8711522
5508.076,10.726972,0.85899186
5509.346,9.346,0.8098704
5510.614,9.58576,0.7872761
5511.8843,8.829996,0.78516376
5513.1523,9.004587,0.7899118
5514.421,10.4978,0.80482197
5515.6924,10.975225,0.8135413
5516.9614,10.70718,0.82349575
5518.2334,8.939838,0.81653565
5519.503,9.26574,0.9486683
5520.776,10.1128645,0.949574
5522.046,9.356991,0.822118
5523.316,9.523234,0.84743226
5524.59,10.014218,0.84648484
5525.861,9.4547825,0.8199829
5527.135,10.162757,0.8029079
5528.4062,9.726826,0.78086025
5529.681,10.086261,0.7730254
5530.9536,10.206107,0.78459793
5532.2256,8.9311905,0.80940306
5533.5015,10.869918,0.8184347
5534.7744,9.516606,0.794674
5536.051,9.50836,0.7981034
5537.324,9.151587,0.79375345
5538.601,8.945689,0.7946855
5539.8755,9.809562,0.79096735
5541.15,10.927167,0.80087155
5542.4277,11.065386,0.8107032
5543.7026,9.548747,0.8123632
5544.981,8.929306,0.83521026
5546.257,9.885031,0.8777843
5547.5356,9.00285,0.86113083
5548.8115,8.945816,0.82214046
5550.0884,10.229713,0.81920457
5551.368,10.207129,0.81603867
5552.645,11.453332,0.81698066
5553.926,9.025329,0.7941527
5555.203,9.712093,0.79891837
5556.4844,9.725735,0.80333793
5557.7627,9.582402,0.80397165
5559.041,9.716828,0.8256888
5560.323,9.479466,0.8576406
5561.602,9.573934,0.8326066
5562.885,9.863733,0.7929869
5564.1646,9.446305,0.7844835
5565.4473,9.975347,0.8036181
5566.728,10.882441,0.8380962
5568.0083,8.889222,0.7997368
5569.2925,9.95872,0.800655
5570.5737,10.088507,0.8170611
5571.858,9.174023,0.8137705
5573.14,9.868305,0.8065066
5574.4253,10.385032,0.84949875
5575.7075,9.522735,1.025727
5576.993,13.765008,1.645135
5578.2764,5.4997663,3.4555054
5579.5596,14.869936,5.064492
