# Obtained from SDSS, fits file spec-5881-56038-0872.fits, url=
#Ang,e-17 erg/s/cm2/Ang,e-17 erg/s/cm2/Ang
wavelength,flux,fluxerr
4369.18,57.787945,1.5737548
4370.1875,57.132034,1.5638644
4371.193,58.436104,1.5732524
4372.2007,57.228115,1.5600771
4373.2065,56.98588,1.5580715
4374.213,58.06965,1.5718205
4375.221,58.256718,1.5788013
4376.228,57.33157,1.561141
4377.237,55.45798,1.5299805
4378.244,54.90943,1.5247772
4379.2534,57.040672,1.544805
4380.261,58.399525,1.5710568
4381.2686,57.02515,1.5568608
4382.2793,56.934666,1.5454049
4383.287,56.426968,1.5444225
4384.298,56.75748,1.5259962
4385.3066,55.97147,1.5357338
4386.318,55.385365,1.5168238
4387.3267,57.39858,1.5503243
4388.336,59.804268,1.5894817
4389.348,56.251892,1.5359987
4390.358,56.455437,1.5367827
4391.37,57.48867,1.5606117
4392.3804,58.386097,1.572628
4393.3936,59.364433,1.5810099
4394.4043,57.304283,1.5459645
4395.415,55.436665,1.521938
4396.4287,56.140705,1.5181618
4397.44,55.85507,1.5303065
4398.454,56.84129,1.5410398
4399.466,59.04473,1.560639
4400.4805,55.450752,1.5209783
4401.4927,57.797638,1.5558952
4402.5054,59.007214,1.5648189
4403.5205,57.687496,1.5699474
4404.5337,56.609657,1.5258243
4405.5493,57.526806,1.5521357
4406.5625,57.85314,1.5452226
4407.5786,54.240818,1.4933321
4408.593,54.648357,1.5059129
4409.607,56.944565,1.5358399
4410.624,57.646244,1.5477157
4411.6387,56.33418,1.5233655
4412.656,55.89014,1.5314516
4413.671,59.11688,1.5588659
4414.6885,57.038822,1.541232
4415.704,55.14403,1.5087535
4416.7227,54.732353,1.5002072
4417.739,54.669907,1.5015085
4418.755,57.21934,1.5275023
4419.774,56.03613,1.5159992
4420.7905,55.927116,1.5266027
4421.81,56.85238,1.5200067
4422.827,57.209686,1.5444158
4423.847,56.36302,1.5137013
4424.8647,55.090702,1.498162
4425.883,54.546726,1.4951261
4426.9033,56.274834,1.518042
4427.922,56.7211,1.5249872
4428.943,56.022373,1.5123389
4429.962,56.33886,1.5218472
4430.9834,57.019276,1.5273806
4432.0024,56.617958,1.5305798
4433.022,56.7486,1.5257922
4434.0444,56.23361,1.5151646
4435.0645,55.83892,1.5067497
4436.0874,55.72931,1.4937274
4437.108,53.86968,1.4765881
4438.131,55.534676,1.4911597
4439.152,56.023914,1.5146445
4440.1733,56.68692,1.5256838
4441.197,57.093975,1.5214462
4442.2188,56.424595,1.5163494
4443.243,56.688976,1.512405
4444.265,56.15339,1.512443
4445.29,57.81693,1.5263932
4446.3125,57.889214,1.5414469
4447.3354,57.105824,1.5212392
4448.3613,57.380608,1.5325443
4449.3843,56.127464,1.5051231
4450.4106,55.486465,1.4933766
4451.434,54.76274,1.4775608
4452.461,52.800697,1.453001
4453.485,53.432755,1.4687792
4454.51,55.98397,1.4849275
4455.5366,52.0677,1.4509747
4456.5615,54.26502,1.4516323
4457.5894,54.679928,1.4778314
4458.6147,56.03928,1.490825
4459.643,57.321358,1.5091764
4460.669,55.49078,1.4879202
4461.6953,53.25588,1.4503975
4462.724,53.285877,1.4540876
4463.7505,55.44655,1.4787959
4464.78,55.6359,1.486928
4465.807,53.53563,1.4479028
4466.837,52.509377,1.4415529
4467.8643,54.95587,1.4768668
4468.892,57.013332,1.5102085
4469.923,56.878445,1.511346
4470.951,55.57317,1.4919504
4471.982,55.745018,1.4915743
4473.0107,57.06188,1.5068691
4474.0425,55.47586,1.4931118
4475.072,55.986404,1.4945551
4476.101,55.31037,1.4978755
4477.1333,55.227776,1.4903797
4478.163,56.65237,1.5083687
4479.196,57.439453,1.525477
4480.2266,55.50867,1.5094739
4481.2593,56.10456,1.4860128
4482.2905,55.11605,1.5078201
4483.3213,56.210487,1.4870183
4484.3555,56.469864,1.5189332
4485.387,53.482166,1.4562477
4486.4214,54.310474,1.4769312
4487.4536,56.041477,1.509014
4488.4883,57.160362,1.5183085
4489.521,55.87752,1.4802608
4490.5537,53.822685,1.4702357
4491.589,53.477158,1.4508485
4492.6226,54.24019,1.4718388
4493.658,54.85219,1.4755886
4494.692,55.91655,1.4815849
4495.7285,55.445164,1.484879
4496.7627,54.836193,1.4801179
4497.8,55.281242,1.47287
4498.8345,54.39643,1.4712788
4499.8696,56.27893,1.48766
4500.907,55.890045,1.4900078
4501.9424,55.12494,1.4740623
4502.9805,54.37256,1.4635805
4504.0166,54.205563,1.468852
4505.055,57.068745,1.5111004
4506.0913,54.73598,1.4908934
4507.128,56.716824,1.5050565
4508.1675,58.04148,1.5377674
4509.2046,57.105633,1.5125531
4510.2446,56.54567,1.5085754
4511.282,56.035374,1.4934359
4512.3223,55.213013,1.4811369
4513.3604,57.54016,1.5039512
4514.3984,56.574657,1.5098145
4515.4395,53.773453,1.4375442
4516.4785,54.2394,1.4699816
4517.52,55.765167,1.4787344
4518.559,55.65681,1.4764688
4519.601,53.646076,1.4533368
4520.6406,54.911167,1.4662436
4521.6807,55.954304,1.4797146
4522.7236,53.95214,1.4610087
4523.764,55.69184,1.4673883
4524.807,53.369656,1.4530276
4525.848,54.535805,1.4494724
4526.8916,56.360546,1.4860919
4527.933,56.064384,1.4780718
4528.9746,54.8365,1.4678576
4530.019,55.140297,1.4762313
4531.061,55.238945,1.4635197
4532.106,54.865307,1.4817404
4533.149,54.75116,1.4534823
4534.194,55.42498,1.4807241
4535.2373,56.565517,1.4916284
4536.2803,56.8277,1.5044456
4537.3267,55.22946,1.4803672
4538.37,55.76904,1.481908
4539.417,55.61079,1.4838213
4540.461,54.49163,1.458527
4541.5083,54.53683,1.4646435
4542.5527,55.26862,1.4738607
4543.598,53.987072,1.4591448
4544.6455,57.35831,1.5058448
4545.691,57.340996,1.4912889
4546.7393,54.94858,1.487444
4547.785,55.759212,1.4715072
4548.834,56.537548,1.4909892
4549.8804,56.287582,1.4883344
4550.9272,55.722275,1.475767
4551.9766,55.968296,1.4718025
4553.024,55.908287,1.4817129
4554.0737,54.705505,1.4566371
4555.1216,54.531048,1.4567341
4556.172,55.598015,1.4671673
4557.2197,54.81245,1.455927
4558.2686,55.198902,1.459962
4559.3193,55.946712,1.475677
4560.368,55.722965,1.472415
4561.42,57.66893,1.5004116
4562.469,57.56467,1.5002918
4563.5215,54.78595,1.4616398
4564.5713,55.271065,1.4574423
4565.621,58.077076,1.5075383
4566.6743,58.751846,1.5223364
4567.7246,57.783108,1.5127348
4568.778,56.558548,1.4862162
4569.829,56.773705,1.503556
4570.883,55.99313,1.4608148
4571.934,56.513073,1.5054715
4572.989,58.966934,1.5097606
4574.0405,56.695827,1.494242
4575.093,56.133854,1.4939945
4576.148,58.827625,1.5248995
4577.2007,57.35169,1.484358
4578.256,55.182377,1.4869164
4579.309,57.568317,1.4951346
4580.365,58.040283,1.5153264
4581.419,58.53677,1.5156789
4582.473,56.635624,1.4828494
4583.53,55.019257,1.6982083
4584.584,56.847843,1.7305126
4585.641,60.05494,1.7756069
4586.6963,57.995728,1.7615138
4587.754,56.75231,1.4874827
4588.809,56.92241,1.4930235
4589.8647,57.66658,1.5033314
4590.9233,58.17968,1.5075467
4591.9795,57.586666,1.4954903
4593.0386,56.015053,1.4810311
4594.095,57.96204,1.4978625
4595.1543,56.867996,1.4952077
4596.2114,56.36295,1.4827423
4597.269,56.285843,1.4823703
4598.329,55.43773,1.4660022
4599.3867,57.746567,1.505185
4600.4473,57.7489,1.5176442
4601.506,58.12267,1.4922284
4602.567,57.926926,1.5274357
4603.6255,57.36957,1.4880422
4604.6846,57.116856,1.5004418
4605.7466,56.33888,1.4825685
4606.806,57.712666,1.5016558
4607.8687,56.38329,1.4878242
4608.9287,56.416965,1.4821235
4609.991,57.526897,1.5053304
4611.052,57.434116,1.5112534
4612.113,58.45496,1.5182338
4613.1763,57.572567,1.5055343
4614.2373,57.623055,1.5083983
4615.3013,58.334194,1.5146705
4616.3633,58.978394,1.5225309
4617.4277,58.594593,1.5155534
4618.4897,56.662746,1.4995887
4619.5522,58.796417,1.5160387
4620.6177,58.247517,1.517699
4621.6807,57.260864,1.5063051
4622.7466,57.605774,1.5109974
4623.8096,58.45107,1.5194744
4624.876,58.930996,1.520981
4625.94,57.78647,1.5157189
4627.0044,58.473694,1.516577
4628.0713,58.39043,1.5219157
4629.1357,57.96201,1.5159007
4630.203,57.980125,1.5053415
4631.2686,56.068775,1.4961873
4632.3364,59.690117,1.5234401
4633.4023,57.223816,1.5128441
4634.468,56.778778,1.496651
4635.5366,58.434994,1.5135363
4636.603,57.476074,1.5027643
4637.6724,58.568016,1.5182797
4638.7393,59.55904,1.519416
4639.809,58.249393,1.5220518
4640.8765,57.093193,1.4915708
4641.944,58.15878,1.5037895
4643.014,59.304638,1.5241954
4644.0825,56.592335,1.4889743
4645.1533,58.68178,1.52019
4646.222,57.537735,1.4939029
4647.2935,57.098736,1.4977667
4648.3623,58.208668,1.5056968
4649.4316,58.03132,1.5042877
4650.504,57.58974,1.5037637
4651.5737,59.208775,1.5332315
4652.6465,59.317474,1.5242336
4653.717,60.534607,1.5608188
4654.79,60.926003,1.5503292
4655.861,59.313446,1.5342286
4656.9346,61.32887,1.5557569
4658.006,59.14292,1.5405202
4659.077,60.567562,1.5389647
4660.152,58.51992,1.5369663
4661.2236,56.71404,1.4778527
4662.2983,60.23702,1.5499156
4663.371,58.904697,1.524433
4664.4463,58.18461,1.5195601
4665.5195,57.27807,1.4848344
4666.593,57.87896,1.5236318
4667.669,58.772034,1.4982481
4668.7427,58.609703,1.5259994
4669.8193,59.93683,1.5337471
4670.8936,60.175743,1.543651
4671.9707,58.863327,1.5275023
4673.0454,58.89225,1.5314178
4674.1206,58.024216,1.5037749
4675.198,56.268456,1.5060968
4676.274,60.736416,1.5433668
4677.352,58.758423,1.5253966
4678.428,58.63185,1.5263959
4679.5073,58.667877,1.5173279
4680.5835,58.357895,1.5240252
4681.66,58.8147,1.5132644
4682.7397,58.090973,1.5141884
4683.8174,58.611725,1.5263349
4684.8975,59.99543,1.5353183
4685.975,61.43189,1.5698591
4687.0557,61.20485,1.556404
4688.134,59.392654,1.5420542
4689.2124,59.221897,1.5255153
4690.2935,58.272694,1.5175666
4691.3726,59.95338,1.5411203
4692.4546,59.798103,1.5375388
4693.534,59.47913,1.5413822
4694.616,61.610306,1.5610868
4695.6963,60.89577,1.5620478
4696.7764,61.855644,1.5621487
4697.8594,60.52129,1.5545607
4698.9404,58.93879,1.5261546
4700.024,58.48184,1.5144781
4701.105,59.27424,1.5327111
4702.189,61.540802,1.554739
4703.271,59.747864,1.5373669
4704.353,57.34604,1.5017935
4705.4375,58.368046,1.5087572
4706.52,59.675896,1.5227675
4707.6055,57.579163,1.5010283
4708.6885,56.82139,1.4974865
4709.7744,60.15438,1.5286003
4710.858,61.310055,1.5475812
4711.9414,59.25541,1.5300803
4713.0283,57.36445,1.4926288
4714.1123,57.528534,1.495258
4715.199,57.086575,1.489642
4716.284,59.215767,1.5207894
4717.3716,59.231262,1.5155962
4718.457,59.54652,1.5388966
4719.5425,59.62599,1.5268997
4720.631,58.180386,1.5194801
4721.717,58.79316,1.524322
4722.8057,59.010452,1.5190611
4723.892,58.522423,1.5195146
4724.9814,58.986023,1.5193245
4726.0684,59.690807,1.5346867
4727.1553,59.40606,1.5325685
4728.2456,59.73942,1.5394738
4729.3335,60.762222,1.5436795
4730.424,57.781303,1.5155948
4731.512,58.08054,1.5063924
4732.603,59.475063,1.5261327
4733.692,58.01408,1.5145059
4734.781,60.89962,1.5548983
4735.8726,57.969734,1.4917369
4736.9624,57.90855,1.5356963
4738.0547,58.466354,1.4991529
4739.1445,57.836197,1.5226922
4740.2373,57.40245,1.5028027
4741.3276,57.66825,1.5039005
4742.4214,58.557915,1.5357505
4743.512,59.294994,1.5281726
4744.6035,58.521576,1.5427266
4745.6973,57.892242,1.509298
4746.789,58.69776,1.5311742
4747.884,58.34317,1.5233315
4748.976,59.31351,1.550284
4750.0713,56.993164,1.500049
4751.164,57.4932,1.5184329
4752.257,59.540184,1.5351813
4753.3525,58.889828,1.5319009
4754.4463,59.541348,1.5411407
4755.5425,57.79898,1.5247188
4756.6367,59.489353,1.5328438
4757.7334,58.337795,1.5118699
4758.828,56.857235,1.5037296
4759.923,58.99397,1.5283916
4761.0205,56.594276,1.4937606
4762.1157,57.359913,1.4897676
4763.214,57.662884,1.4960883
4764.3096,57.816307,1.4965433
4765.408,57.816525,1.5014483
4766.5044,57.527435,1.4991767
4767.601,58.42091,1.5076059
4768.7,57.322342,1.482283
4769.7974,56.426582,1.4866341
4770.8975,56.90232,1.4753885
4771.995,58.677433,1.5120867
4773.095,59.40861,1.5136752
4774.1934,56.398228,1.4748566
4775.2915,58.243977,1.5016944
4776.3926,58.62842,1.5108676
4777.4917,59.29548,1.5201942
4778.5933,60.40142,1.546269
4779.6924,59.853203,1.5314945
4780.795,58.78168,1.5129011
4781.8945,59.24914,1.5091935
4782.9946,56.568333,1.4862567
4784.0977,56.899666,1.4740758
4785.198,57.996105,1.4916759
4786.302,56.239674,1.4707848
4787.403,59.01126,1.4956049
4788.507,57.195076,1.4776765
4789.6084,58.11516,1.4882108
4790.71,57.52807,1.4805804
4791.815,55.695763,1.4466573
4792.917,56.56629,1.4698669
4794.0225,57.8848,1.4811478
4795.1255,57.947178,1.4886479
4796.231,58.252483,1.4980918
4797.3345,58.41745,1.4936665
4798.438,57.04222,1.476065
4799.5444,55.82768,1.4666848
4800.649,59.13124,1.4950522
4801.756,57.233,1.4795524
4802.8604,57.18683,1.4733661
4803.968,57.871216,1.4841386
4805.073,57.499924,1.4753588
4806.178,56.774654,1.4577346
4807.2866,56.80419,1.4618634
4808.3926,57.557823,1.4761114
4809.5015,59.010216,1.494985
4810.608,59.552563,1.5084178
4811.7173,58.415348,1.4911147
4812.824,56.947277,1.4748774
4813.931,57.37268,1.4728867
4815.0415,57.075317,1.4671661
4816.149,58.328842,1.485926
4817.26,59.13385,1.4966018
4818.3677,58.398846,1.4836867
4819.479,57.472786,1.4736979
4820.588,57.719913,1.4737823
4821.697,56.73409,1.4612528
4822.8086,54.79861,1.4395554
4823.918,55.10529,1.4293269
4825.0303,56.29099,1.4433715
4826.14,56.1894,1.4512991
4827.2534,57.27615,1.4578527
4828.364,55.14844,1.4384638
4829.477,55.53096,1.4385039
4830.5884,56.913067,1.4465197
4831.699,57.039936,1.4576888
4832.8135,56.71575,1.4534417
4833.9253,57.95603,1.4689778
4835.04,56.672672,1.4587274
4836.1523,57.036396,1.4557972
4837.2676,58.078266,1.4726112
4838.3804,57.37831,1.4553071
4839.4937,55.240772,1.4326117
4840.6094,55.587082,1.4431034
4841.723,58.34636,1.4703376
4842.8394,56.972744,1.4579263
4843.9536,56.1302,1.4460326
4845.071,57.389683,1.4569535
4846.185,57.768955,1.4655756
4847.3003,56.834988,1.4494015
4848.418,57.178314,1.4580244
4849.533,58.348614,1.4818492
4850.6514,57.250793,1.4437554
4851.7676,55.38687,1.4443115
4852.886,55.68183,1.4220855
4854.0024,56.03108,1.4414003
4855.119,55.918327,1.4197066
4856.239,56.69007,1.4403726
4857.356,56.88301,1.44284
4858.476,56.403378,1.4342957
4859.5938,56.278904,1.428518
4860.7144,56.416,1.4363829
4861.8325,57.60231,1.4478761
4862.951,55.911198,1.4426224
4864.0723,54.803123,1.4011112
4865.1914,55.670643,1.4340675
4866.3135,56.87125,1.4324433
4867.4326,57.411373,1.4499822
4868.555,54.896595,1.4094802
4869.6753,57.749523,1.4533058
4870.7954,56.41295,1.4410542
4871.919,54.07976,1.3978521
4873.0396,57.65055,1.4421107
4874.163,56.04452,1.4231491
4875.2847,56.494915,1.4246246
4876.4087,56.88341,1.437383
4877.531,56.68989,1.4301945
4878.653,56.386112,1.429194
4879.778,56.830875,1.4416616
4880.9004,58.528744,1.4686111
4882.026,57.5008,1.4492013
4883.149,55.924774,1.4377651
4884.275,55.722042,1.4267719
4885.3984,56.952637,1.4465075
4886.5225,58.26386,1.4599217
4887.6494,58.404865,1.4636165
4888.7734,58.807102,1.4678038
4889.901,59.162212,1.4695847
4891.026,59.478878,1.4832706
4892.154,59.2088,1.4792961
4893.2793,58.56106,1.4699888
4894.405,59.189426,1.4686764
4895.5337,57.88671,1.4531682
4896.6597,57.83252,1.454774
4897.789,58.0483,1.449407
4898.9155,57.365646,1.4493887
4900.0454,56.883667,1.4386355
4901.1724,58.238514,1.4484364
4902.3,56.81643,1.4324713
4903.4307,55.44449,1.4166358
4904.5586,56.761784,1.4306939
4905.6895,58.329754,1.4568989
4906.818,57.188107,1.4350834
4907.9497,56.59346,1.4342732
4909.0786,58.671253,1.4558426
4910.208,57.195194,1.4319099
4911.3403,55.67818,1.4078115
4912.47,56.74922,1.4304384
4913.603,58.261776,1.4440521
4914.7334,57.215107,1.4453197
4915.8667,56.888622,1.4280905
4916.9976,57.04468,1.4245667
4918.1313,56.866985,1.4302303
4919.2627,57.054634,1.4164487
4920.3945,58.400177,1.4475325
4921.529,59.342617,1.4599991
4922.661,58.271935,1.4467741
4923.7964,58.064125,1.4432404
4924.929,58.59846,1.449148
4926.065,58.441242,1.4454662
4927.1978,57.795486,1.4414189
4928.3315,58.84405,1.449291
4929.468,58.070072,1.4499493
4930.602,58.72334,1.4460559
4931.739,58.745758,1.4577367
4932.8735,57.659374,1.4393953
4934.0107,57.404335,1.4386357
4935.146,58.218884,1.4417094
4936.2812,57.875862,1.4425608
4937.4194,56.862663,1.4202484
4938.5557,57.52602,1.4348229
4939.6943,58.75029,1.446413
4940.8306,58.238705,1.44111
4941.97,57.567604,1.4380337
4943.107,57.530914,1.4302616
4944.244,56.468353,1.4142021
4945.3843,57.60422,1.430628
4946.522,58.854637,1.4494797
4947.6626,56.97233,1.4233927
4948.801,56.616528,1.4151922
4949.942,57.085045,1.4153998
4951.0806,58.750984,1.4578806
4952.2197,59.535812,1.4479272
4953.362,57.813232,1.4424685
4954.501,55.15184,1.386812
4955.6436,56.119728,1.401396
4956.7837,59.079525,1.455519
4957.927,59.53777,1.4370252
4959.0674,58.209255,1.4444711
4960.208,56.61507,1.3951627
4961.352,56.81185,1.4202261
4962.493,60.51878,1.460422
4963.6377,57.45488,1.4339677
4964.7793,56.949257,1.4032803
4965.9243,56.33484,1.4010416
4967.067,55.940624,1.4000357
4968.2095,58.152893,1.4263517
4969.355,58.14213,1.4323978
4970.498,58.86617,1.4382033
4971.6445,57.31569,1.4255533
4972.788,57.58123,1.4213717
4973.935,58.621353,1.4411705
4975.079,57.406803,1.42617
4976.2236,58.206253,1.434847
4977.371,58.395313,1.4346067
4978.516,55.704887,1.3957722
4979.664,56.835106,1.4275029
4980.8096,58.99581,1.4338712
4981.9585,56.72135,1.4120598
4983.1045,57.32641,1.4095148
4984.251,57.391834,1.4177355
4985.4004,56.512856,1.3956329
4986.547,57.571068,1.4247442
4987.697,58.40271,1.4194609
4988.844,57.371426,1.4177232
4989.9946,59.71854,1.4362231
4991.1426,54.761024,1.385935
4992.291,56.34371,1.3756485
4993.442,58.169266,1.430595
4994.591,57.262802,1.4035223
4995.7427,57.583187,1.4152877
4996.892,57.6765,1.4134474
4998.044,54.682983,1.3822346
4999.194,56.988422,1.3925389
5000.3438,57.47505,1.3998139
5001.497,56.772045,1.4065119
5002.6475,59.113518,1.4126078
5003.8013,56.690285,1.3936071
5004.952,56.083096,1.377538
5006.1064,57.17018,1.3949716
5007.2583,57.71683,1.3982106
5008.4126,57.47072,1.396651
5009.565,57.34672,1.3911525
5010.7173,56.770226,1.3826759
5011.873,55.31187,1.3694737
5013.026,57.341797,1.3964556
5014.1816,57.93774,1.4024869
5015.3354,56.88328,1.3919826
5016.4917,57.517975,1.4018631
5017.646,57.58933,1.4082296
5018.8003,57.802906,1.3928629
5019.9575,56.82779,1.4087868
5021.1123,57.39726,1.3943923
5022.27,58.00551,1.4190621
5023.426,57.064537,1.3991702
5024.584,59.475,1.4233958
5025.7397,57.51543,1.409359
5026.896,56.680134,1.3867692
5028.055,56.96808,1.3987875
5029.212,57.77901,1.4061304
5030.3716,58.691162,1.4162207
5031.529,57.5433,1.4048502
5032.689,57.659836,1.4016247
5033.847,56.803238,1.3899217
5035.005,56.427998,1.3768727
5036.166,56.4813,1.3850663
5037.3247,56.167164,1.3688215
5038.4863,57.57971,1.3987572
5039.6455,58.987854,1.4091259
5040.8076,57.29526,1.3934997
5041.967,57.142326,1.3796755
5043.127,57.771294,1.3957875
5044.29,56.2277,1.3683556
5045.45,56.99922,1.3774383
5046.614,56.32098,1.3808314
5047.775,55.528214,1.3565098
5048.939,56.374172,1.3733975
5050.1,58.008976,1.3934672
5051.262,58.015884,1.3948644
5052.427,56.36188,1.3872871
5053.5894,58.397263,1.3958075
5054.7544,57.660164,1.3903726
5055.9175,55.8996,1.3694545
5057.083,55.44322,1.3587494
5058.2466,56.016582,1.3699741
5059.41,56.785427,1.3730187
5060.577,56.65421,1.3797972
5061.741,57.025177,1.3734689
5062.908,56.67649,1.3829517
5064.073,56.613865,1.3627031
5065.2407,57.362347,1.3884482
5066.4062,55.443317,1.360487
5067.572,58.166077,1.3961287
5068.74,56.499462,1.3780681
5069.9062,54.37806,1.343957
5071.075,55.930893,1.3668251
5072.2417,57.990818,1.3889954
5073.4116,54.673065,1.3448712
5074.5786,55.210705,1.3515381
5075.746,57.3746,1.3772497
5076.9165,56.32564,1.3657715
5078.0845,54.781097,1.3431385
5079.2554,56.596573,1.364821
5080.424,56.320908,1.3632782
5081.5957,56.672363,1.3681488
5082.7646,56.57862,1.3789319
5083.9336,55.06149,1.353508
5085.106,54.09606,1.3399901
5086.276,55.7153,1.3611107
5087.4487,57.111736,1.3780619
5088.619,55.330685,1.3703278
5089.7925,55.19184,1.3439476
5090.9634,55.769318,1.361162
5092.135,56.015636,1.3581009
5093.309,55.814194,1.3502183
5094.4805,54.388226,1.3408519
5095.6553,56.495533,1.3571563
5096.8276,55.589886,1.3542556
5098.003,54.348263,1.3361324
5099.176,54.982834,1.3462628
5100.3516,55.813282,1.3515905
5101.525,55.418724,1.3549832
5102.6987,55.996136,1.3545341
5103.875,54.777077,1.3417586
5105.0493,53.760544,1.3070816
5106.2266,54.882847,1.3443875
5107.4014,56.356934,1.3471391
5108.579,54.515476,1.3317348
5109.7544,56.069607,1.3604525
5110.9297,57.817726,1.3625828
5112.1084,57.768288,1.3898422
5113.284,55.68478,1.3389015
5114.4634,53.86037,1.3310297
5115.64,56.022694,1.3438002
5116.82,54.911785,1.34379
5117.9966,55.801105,1.343695
5119.1743,55.81713,1.3484489
5120.3545,55.12583,1.3415765
5121.5327,56.291485,1.3541392
5122.7134,55.868458,1.3436668
5123.892,54.20803,1.3259506
5125.0737,53.119366,1.2978657
5126.2524,54.12885,1.3272554
5127.432,55.799725,1.3363492
5128.6143,55.786976,1.3447967
5129.794,55.05429,1.3273504
5130.977,55.097214,1.3375977
5132.157,55.798965,1.3331823
5133.341,56.653492,1.3531619
5134.522,54.723694,1.314578
5135.703,50.818684,1.2803446
5136.887,53.969734,1.3040233
5138.069,54.930687,1.3263162
5139.254,54.939114,1.3310759
5140.436,55.309467,1.3286798
5141.6216,54.80625,1.3288447
5142.804,52.908737,1.2937799
5143.9873,53.42851,1.3015163
5145.174,56.409412,1.3481176
5146.3574,53.676483,1.3045106
5147.544,52.378696,1.2842102
5148.728,54.431934,1.314584
5149.9155,54.513325,1.3212402
5151.1,52.84319,1.2951777
5152.285,53.199333,1.3017131
5153.473,53.22232,1.2980416
5154.6587,53.688717,1.312691
5155.8477,53.771767,1.301746
5157.0337,52.542774,1.2896218
5158.2227,53.232353,1.2905682
5159.4097,53.330235,1.2929561
5160.596,52.990067,1.299838
5161.786,52.550674,1.2705626
5162.9736,53.5484,1.3084673
5164.1646,55.361317,1.3195058
5165.3525,52.874443,1.2928035
5166.5435,52.34309,1.2812843
5167.732,53.693405,1.2955393
5168.921,53.622963,1.2980438
5170.113,53.442123,1.2963076
5171.3022,55.738083,1.3292651
5172.4946,56.276188,1.3292276
5173.6846,53.148617,1.2923751
5174.878,51.905174,1.2720356
5176.0684,53.031075,1.2964128
5177.259,54.274754,1.304232
5178.4526,54.326935,1.3186462
5179.644,54.294773,1.3138098
5180.8384,52.954575,1.2916853
5182.0303,53.712566,1.3094231
5183.225,54.026806,1.3080535
5184.4175,53.727524,1.3031448
5185.6104,55.00389,1.3229531
5186.806,55.89582,1.3257905
5187.9995,53.520054,1.3087109
5189.196,54.757847,1.5087844
5190.3896,55.71272,1.5236455
5191.5864,54.122166,1.4984447
5192.781,52.651535,1.4640543
5193.978,52.821735,1.4570527
5195.173,53.242504,1.2775788
5196.368,52.26401,1.2807391
5197.5664,52.808346,1.273396
5198.762,53.978813,1.3103119
5199.961,53.05294,1.2899969
5201.157,52.945667,1.2907916
5202.3564,53.33291,1.2926493
5203.553,53.433334,1.284758
5204.7505,51.26624,1.2618082
5205.9507,49.99417,1.2360076
5207.1484,52.45181,1.2746407
5208.349,52.470676,1.2721553
5209.5474,53.720753,1.3021958
5210.7485,52.773087,1.2689587
5211.9473,51.66168,1.2643656
5213.146,52.187992,1.2722607
5214.348,52.58417,1.2796105
5215.548,50.258476,1.2389275
5216.7505,51.268803,1.2493412
5217.9507,52.66043,1.2772778
5219.154,52.23388,1.2633445
5220.3545,51.473736,1.2664558
5221.5557,52.296364,1.2647831
5222.76,52.547245,1.2752703
5223.961,52.163235,1.2656895
5225.1655,52.83685,1.2857205
5226.3677,52.345497,1.2665038
5227.5728,51.74762,1.2637148
5228.7754,53.002518,1.2773839
5229.9785,52.241955,1.2685559
5231.1846,51.847416,1.2651092
5232.3877,52.498894,1.2732021
5233.594,52.93653,1.276585
5234.7983,51.937218,1.2552423
5236.0054,50.798912,1.2504507
5237.21,53.03938,1.2775608
5238.415,52.73929,1.2716341
5239.623,52.682644,1.2802161
5240.828,52.85547,1.280544
5242.0366,52.30701,1.2684582
5243.2427,51.79247,1.2623996
5244.4517,53.323566,1.2876037
5245.658,53.29721,1.2823877
5246.865,51.9614,1.2753036
5248.0747,51.653744,1.2638245
5249.282,53.021603,1.2864233
5250.4927,54.14241,1.299153
5251.7007,52.676678,1.282061
5252.9116,51.123962,1.2636728
5254.12,52.94414,1.2907513
5255.3286,53.731396,1.2861263
5256.5405,52.887375,1.2985101
5257.75,53.247643,1.2859583
5258.9624,52.99795,1.287388
5260.1724,53.218765,1.278862
5261.3853,51.228756,1.262828
5262.5957,50.896816,1.2444557
5263.806,51.63476,1.2486601
5265.02,50.418274,1.2362608
5266.231,51.166378,1.2459091
5267.446,51.090668,1.240424
5268.657,50.981625,1.248229
5269.872,52.605858,1.2617131
5271.0845,53.86469,1.2937723
5272.2974,52.624733,1.2686641
5273.513,52.92423,1.2769984
5274.726,51.77476,1.26116
5275.9424,50.768684,1.2865839
5277.1562,51.371754,1.3308561
5278.373,53.057983,1.3597299
5279.5874,53.801975,1.3635117
5280.8047,52.25719,1.2791293
5282.0195,50.739643,1.234136
5283.235,52.86823,1.2879704
5284.453,53.575157,1.2806389
5285.669,52.456417,1.2761364
5286.8877,52.972973,1.2769239
5288.104,52.365246,1.2795277
5289.323,51.583305,1.25568
5290.54,52.077534,1.2787694
5291.7573,52.180977,1.2581551
5292.9775,51.22435,1.263942
5294.1953,50.741665,1.2411968
5295.416,51.95567,1.263931
5296.6343,51.82103,1.26762
5297.8555,51.814102,1.2525978
5299.074,51.39375,1.2556547
5300.2935,51.41257,1.2560203
5301.5156,52.481625,1.2669888
5302.7354,51.39931,1.2554725
5303.958,51.906567,1.2628055
5305.178,51.306927,1.2501489
5306.4014,51.986732,1.2747564
5307.622,52.482117,1.2660733
5308.8433,50.064915,1.2347832
5310.0674,50.175343,1.2377839
